track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
7FBLrEKnmvRCuVeozHEA01,"Ooh La - Acoustic / Live At Abbey Road, 2005",The Kooks,28,7IppBrY9Da00y7oa2SofvX,"Inside In / Inside Out (Acoustic / Live At Abbey Road, 2005)",2006-01-30,Unplugged Hits 📣,5NTm3injIRkUMROsZr3C2O,latin,latin pop,0.58,0.642,9,-6.989,0,0.0463,0.82,0.0,0.724,0.702,151.909,202507
5wldXGLEOoRXxMWJ8rIUWE,Lean On,Major Lazer,17,2MJamyp1d9MRa3xbtaxAGd,Peace Is The Mission,2015-06-01,Today's Hits (Clean),7ENISpOJhocpMJVcGb0qcT,r&b,hip pop,0.723,0.809,7,-3.081,0,0.0625,0.00346,0.00123,0.565,0.274,98.007,176561
7rzaHTWzsnyz3v9liUNW2I,Get Away,Bobby Brown,0,4rG9nn1skY9toSj1SjOFVf,Bobby,1992-01-01,New Jack City,6RLvj5OnEuPzI1P02KwnzK,r&b,new jack swing,0.826,0.771,1,-6.469,0,0.0385,0.0289,1.55e-05,0.0361,0.856,111.749,310497
6P8zpVE2EIzyDneBl30Hma,Pathetic,My Own Words,36,7cjCL4P1EqYBM4XI6KE6qG,Pathetic,2019-11-20,Hard Rock Workout,3YouF0u7waJnolytf9JCXf,rock,hard rock,0.468,0.939,2,-4.633,1,0.0846,0.000249,1.36e-06,0.132,0.347,145.954,236913
0yOeaGWRU93MVcEOTDGf74,Twisted,Sophie Gray,36,2Uo6ffafOycjhK8zAjZ7sp,Twisted,2019-12-18,The Edge of Indie Poptimism,5vIdb67lQcdFwoVkE4UMep,pop,indie poptimism,0.811,0.383,1,-9.621,1,0.126,0.603,1.13e-06,0.173,0.424,118.027,202840
4CFo0zVQmOuEekCe8dqU01,Treat Them Like They Want To Be Treated - Regular Version,Father MC,31,5OM9YWQTTpCI3meTYaf8ov,Treat Them Like They Want To Be Treated (Remixes),1990-01-01,New Jack Swing - 90s R&B fused w Hip Hop,79xd4wnVuKZK4rJMsL2wPa,r&b,new jack swing,0.71,0.72,1,-10.969,0,0.249,0.0717,0.0,0.12,0.635,106.888,347947
2dYV8IuEYrz9DALtl3To8E,Slow Roll It,The Love Doctor,36,2Adxf0eetHhE2eYiLPvUFB,Ultimate Southern Soul,2008-02-26,Southern Soul BBQ Mix,3nTS97zUqxJBQeiXNRs963,rap,southern hip hop,0.84,0.417,1,-11.148,0,0.215,0.401,0.0,0.335,0.802,78.979,270187
2OmjhVnagJ8SVJDbj9eWrL,Sanctified,Rick Ross,0,4gK53NWTrdiH2ZyEX2ZpGL,Mastermind (Deluxe),2014-01-01,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.739,0.523,9,-6.293,1,0.0692,0.0815,0.0,0.382,0.228,125.99,289627
5nLJL6DLanZaAq8DVkBs62,La Clase,Cazzu,61,5zbO01D6uIqC2ejQSQEN2O,Error 93,2019-06-03,Trapperz,37i9dQZF1DWUmxBdWX3Pp4,rap,trap,0.849,0.56,1,-8.573,1,0.344,0.181,3.29e-06,0.223,0.299,130.924,267171
27K3ZDS5B4fwjhwyihrdzC,(What A) Wonderful World - Remastered,Sam Cooke,13,4y3NeFX7yaEzQfxy70NhZ3,The Wonderful World Of Sam Cooke (Remastered),1960,The 1950s/1960s/1970s/1980s/1990s/2000s/2010s with pop/r&b/soul/boogie/dance/jazz/hip hop/hop/rap.,1S7BckuYIkEazeNKOSM0uA,r&b,urban contemporary,0.524,0.543,11,-9.889,1,0.0397,0.734,0.0,0.275,0.877,128.091,125507
2ZjsJXaUpLERq4BVGdNQQv,Volví a Nacer (feat. Maluma),Carlos Vives,53,7jOVo8HDnVqHxJsi75z31n,Volví a Nacer (feat. Maluma),2016-08-09,MIX LATIN POP°,6IS6XTdbS9qJZgfjNKgpB8,latin,latin pop,0.765,0.78,5,-6.566,1,0.0797,0.214,0.0,0.108,0.735,98.051,229520
2eIRE17ugmqHEjDbXWCalr,Beautiful Mind,Cormega,38,0pG5EgtdlVeFHWRPJNB8p0,Legal Hustle,2004-05-25,90s Hiphop / Gangsta Rap,5yGuoOwRQF3o8NVRRlvCj7,rap,gangster rap,0.785,0.626,5,-5.505,1,0.33,0.073,0.0,0.0806,0.695,88.013,160387
2Fn4gZI3MAeWTiv7cSVxZQ,Another Place,Bastille,73,3PshhNStqCBXDzWm5O1VsE,Another Place,2019-11-01,Most Popular 2020 TOP 50,1fqkbjEACMlekdddm5aobE,r&b,urban contemporary,0.685,0.742,8,-5.409,1,0.0471,0.22,0.0,0.185,0.618,115.008,213511
0qNmz4VgY4iADEzeZeBa2K,Lust - Reggaeton Mix,Wayne Dreadski,0,5Fh7o5oX1920zebM4FFLYp,Lust (Reggaeton Mix),2019-01-11,Latest Latin American Hits 2020,51LvliKED7oZNJR8XCiPip,latin,latin hip hop,0.81,0.801,8,-7.246,0,0.0581,0.222,2.81e-05,0.183,0.931,100.02,172852
5xLjBClF5iw43qwQMzBiXV,Blaze of Glory,Daemus Moon,19,6GlL7UXs4Ty8lpJ7eJBqis,Magnum,2019-04-28,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,edm,electro house,0.452,0.962,0,-5.171,1,0.0508,0.0221,0.91,0.159,0.892,128.024,123750
2Q7LpkYrS0PBpoq3iCqypa,Ramblin' Man,The Allman Brothers Band,16,1n9rbMLUmrXBBBJffS7pDj,Brothers And Sisters (Deluxe Edition),1973-09,Supernatural Classic Rock,6oghIlByD49KFGNmNU8GSH,rock,classic rock,0.309,0.831,1,-8.288,1,0.036,0.488,0.00304,0.286,0.934,181.145,288160
31VM9uxtem39xmT0dfDiSU,Muthaf**ka Up,Tyga,47,3KHamR7LZmFT0xqPA1Hyob,Careless World: Rise Of The Last King,2012-01-01,Gangster Rap Workout,0ZRwrJ2EDGyKR6YgQPWXeO,rap,gangster rap,0.59,0.542,9,-7.849,1,0.329,0.00152,0.0,0.364,0.48,122.482,233680
6COzxYGgNRD5bP2TGZ0vSB,Deja Que Fluya,Lary Over,64,6WHu5Tl76us3ZAzfyboqej,Deja Que Fluya,2019-07-26,Academia Reggaetón,37i9dQZF1DXd8p9XRfIfUn,latin,reggaeton,0.629,0.586,9,-4.219,0,0.242,0.585,0.0,0.065,0.361,171.649,193307
5YdzyRQJpBP6Ca3SP1e1dj,This Guy's In Love With You Pare,Chito Miranda,0,4ngC2ggf3m0zex4WXgZWS4,Pinoy Biggie Hits Rewind,2007-05-11,Pinoy Classic Rock,37i9dQZF1DWYDQ8wBxd7xt,rock,classic rock,0.721,0.741,2,-6.04,1,0.0507,0.467,0.0,0.0712,0.958,120.009,196000
0x6sp8GeimTiAUVGkp3ZGv,Little Wing,Jimi Hendrix,0,4002B1WJ3YUeejAHqSSBhN,Experience Hendrix: The Best Of Jimi Hendrix,2000-03-27,Classic Hard Rock,1gAeQGQ7hr2q7IYmaejDW6,rock,hard rock,0.487,0.537,6,-7.011,1,0.0487,0.127,0.00123,0.0543,0.442,139.601,145533
6MJUCumnQsQEKbCy28tbCP,Adictiva,Daddy Yankee,77,7Eeyj4vopzd7c1aAhwXFGU,Adictiva,2018-11-09,LATIN POP 2020 🔥 Pop latino actual,2kKzN3kRYDzBctlaWs7CP2,latin,latin pop,0.788,0.771,4,-3.206,0,0.0563,0.291,5.62e-05,0.172,0.701,99.038,207853
639cc3IeyJVop1Wxm57FP3,Real Love,Drizabone,42,6BcX6jeCrmooxkd073BUCL,Conspiracy,1994-01-01,R&B 80's/90's/00's,2Ey63yNQeC9Yto7JwX9BGJ,r&b,new jack swing,0.786,0.678,9,-8.329,0,0.086,0.0263,2.83e-06,0.0365,0.811,105.468,315467
3kjg4p8oHDOFzqK0b75LzU,First Of The Gang To Die - Remastered,Morrissey,1,2hNedIJxPiE6wOBWkPDULl,Morrissey Greatest Hits,2008-01-01,Permanent Wave,5glAD13obyL0G9SH9ukBz2,rock,permanent wave,0.532,0.916,11,-4.24,1,0.0371,0.011,0.0,0.285,0.84,134.316,217853
0NNVGrE1heWIlU7aseGcts,One in a Million,Aaliyah,0,0NCXy6z8jLVQFJMM2nQ90c,One In A Milllion,1996,New Jack Swing - 90s R&B fused w Hip Hop,79xd4wnVuKZK4rJMsL2wPa,r&b,new jack swing,0.747,0.509,11,-5.12,0,0.0456,0.03,2.27e-05,0.115,0.375,121.928,270280
0uQgnWXXTGPTwgypj0MNmB,With Me Now,Blacklite District,0,6fRQfmoyoGOaJjTyqcwUCn,With Me Now,2013-10-13,New Hard Rock,64BvJcehegyvhqQtV82Ddz,rock,hard rock,0.544,0.958,8,-3.327,1,0.0913,0.000216,0.0,0.0202,0.514,150.08,185227
6Nq5N6GC5Ik5mteYWlpgKp,SHADOW CITY,Akira Terao,32,1xq0dT5qsTT4VVimv06o7Y,Reflections,1981-04-05,Japanese Funk/Soul/NEO/Jazz/Acid,4zNayWuATXCAA9gaXvnFnq,r&b,neo soul,0.381,0.617,8,-12.336,0,0.0307,0.366,0.845,0.283,0.582,86.457,264027
1SlmnBIvGymszbbmeLYLvV,Blah Blah Blah,Armin van Buuren,50,2DdKveT7c4kc5C3o4f3sGm,"A State Of Trance, Ibiza 2018 (Mixed by Armin van Buuren)",2018-08-10,"Festival Music 2019 - Warm Up Music (EDM, Big Room & Progressive House)",73uj4YmsC7SJ6SbUMTvf07,edm,progressive electro house,0.612,0.963,5,-3.912,0,0.0531,0.00897,0.00378,0.294,0.179,138.009,183519
5RT3eHdbNtK7xZouzaH0in,Qarabag 2,corandcrank,37,3ssgRjMtcAE8F2pJhZ8MGk,"Arabic Trap, Pt. 2",2018-06-14,Arabic Trap,37i9dQZF1DXcC6YLqj8ET8,rap,trap,0.69,0.566,1,-9.274,1,0.0395,0.0103,0.343,0.129,0.441,127.954,196441
67F9MFQj4YZG2i0V0HCMUs,Blow Away - 2004 Mix,George Harrison,48,5LEZHIvSR7NRc9J4ojDUwU,George Harrison,1979-02-20,The Black Album,0KNLLunbFh9XgitPMOGmQg,rock,album rock,0.643,0.633,2,-8.788,1,0.0316,0.303,0.0,0.119,0.228,115.246,240680
1B8FIa1Z8vzN9xHQHP8N3h,Repetirlo,Diamond la Mafia,44,2fuU8N37U7JcgJwqOy0meq,Repetirlo,2019-08-12,Academia Reggaetón,37i9dQZF1DXd8p9XRfIfUn,latin,reggaeton,0.801,0.688,10,-4.276,1,0.107,0.163,0.0,0.131,0.426,100.045,193776
1CPylrbel65jjZ2jcAuCH0,Dig,Benjamin Hav,51,1hTutgJr19rKIosEEKlfdu,Spice up your life,2020-01-03,DK rap,37i9dQZF1DXdhDukKQ88Cc,rap,hip hop,0.865,0.624,4,-4.758,0,0.0779,0.0495,0.000151,0.0865,0.399,104.034,177098
2afK7FH9DWHYMqltxqf7IT,Don't Matter,Cherokee,53,18ebklLtHhzG3thyu1iXmv,Don't Matter,2013-11-11,Permanent wave 🌊,0QN4FeJQ1mpCygRg9r2JIK,rock,permanent wave,0.885,0.518,9,-9.249,0,0.0887,0.468,0.00165,0.0999,0.524,108.993,308257
5ESovjf8cOPtYanYJ26gKy,Patience,Guns N' Roses,2,4a92B7gXZWKJopxs6gWgqb,Greatest Hits,2004-01-01,80s / Classic Rock,29dTrOurPDrMcrnio2q6hZ,rock,classic rock,0.453,0.253,6,-14.44,1,0.0313,0.705,0.000308,0.0892,0.344,120.415,356093
7qwQ2UGJnixDow4kyz9PDe,Push It,Mike Candys,60,5Q1hBd7Oaaa8CVHTQAnfS2,Push It,2019-09-13,EDM 2020 House & Dance,25ButZrVb1Zj1MJioMs09D,edm,electro house,0.873,0.924,10,-2.316,1,0.0675,0.00515,0.369,0.0997,0.537,125.989,141429
1vsj9e2t6yn9IFt3XAGogB,Goddamn,Deva Mahal,39,7usOQiJarLhW7zuzlQ6MWc,Goddamn,2019-05-16,I Love My Neo-Soul,37i9dQZF1DX44dZ4p5QLf4,r&b,neo soul,0.672,0.66,11,-4.728,0,0.186,0.173,1.99e-05,0.213,0.529,139.763,172843
1nInOsHbtotAmEOQhtvnzP,Stronger (What Doesn't Kill You),Kelly Clarkson,73,0VmE95pr5TSpZWucfyhO5e,Stronger (Deluxe Version),2011-10-24,Pop Hits 2000-2019,6mtYuOxzl58vSGnEDtZ9uB,edm,pop edm,0.562,0.939,0,-4.282,1,0.0475,0.046,0.0,0.112,0.684,116.044,221947
2TOPwNUxyvF0xV1KSoma7A,The Stolen Hemp,Rob Stepwart,15,246E5OvV4QXhPrGOSj7vdb,Trip Stories,2018-11-27,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,edm,electro house,0.709,0.591,2,-9.572,1,0.036,0.0114,0.849,0.165,0.183,127.992,157031
1lEoFZKzfqvuJxap6zUxiJ,7 Nation Army,Hayseed Dixie,39,7rshiDjLOz7ID3HsoEUvck,"Grasswhoopin' Party Pack, Vol. 1",2013-08-12,Bluegrass Covers,37i9dQZF1DX56crgoe4TG3,r&b,hip pop,0.726,0.464,0,-8.821,1,0.0754,0.662,0.11,0.1,0.746,83.761,176841
2AXOg2WMjJt8Os7M3b589T,Ich rolle mit meim Besten - Babos Remix,Haftbefehl,53,3K6MF35dS8vhxKvkcocAHc,Russisch Roulette (Deluxe),2014-11-28,Gangster Rap Deutsch,1qXg9ck25tBRxeXsj8mbDG,rap,gangster rap,0.535,0.86,11,-5.976,0,0.368,0.0575,0.00371,0.137,0.386,89.508,189280
70eFcWOvlMObDhURTqT4Fv,Beautiful People (feat. Khalid),Ed Sheeran,85,3oIFxDIo2fwuk4lwCmFZCx,No.6 Collaborations Project,2019-07-12,Most Popular 2020 TOP 50,1fqkbjEACMlekdddm5aobE,r&b,urban contemporary,0.64,0.648,5,-8.113,0,0.187,0.124,0.0,0.0802,0.548,92.977,197867
560rREKGHgFwL4IbiLzLuv,Nothing From Nothing,Billy Preston,2,0FH6FFkoKtLXwb4CjzMJjW,The Kids & Me,1974-01-01,The 1950s/1960s/1970s/1980s/1990s/2000s/2010s with pop/r&b/soul/boogie/dance/jazz/hip hop/hop/rap.,1S7BckuYIkEazeNKOSM0uA,r&b,urban contemporary,0.81,0.827,9,-4.093,0,0.029,0.59,0.0142,0.198,0.919,102.816,156200
2dhIrczg3JWMul4ovoDPgP,We Bout It,Brasstracks,22,3Tq4Rza08A4siT3BzoeZpC,"Moving Castle, Vol. 004",2016-06-13,Urban Contemporary,4425cRh83Uzor4qCRfM9lb,r&b,urban contemporary,0.561,0.675,0,-8.17,1,0.0796,0.0779,0.00297,0.406,0.211,145.004,245864
1ONzZIqZm1F9dEOPMDjdEi,Love The Things You Do,Pip Millett,52,4PWJm5KgebAlYm2c1pg11p,Love The Things You Do,2018-07-06,I Love My Neo-Soul,37i9dQZF1DX44dZ4p5QLf4,r&b,neo soul,0.736,0.406,6,-8.9,1,0.358,0.609,0.0,0.11,0.634,92.309,233867
3JpdV2yT3txeXNWUg6QZnF,Phantom,Nightly,50,1sukoCUMmjnTjt7dwkyzdx,The Sound Of Your Voice,2018-11-09,Indie Poptimism,1pZWCY50kMUhshcESknir8,pop,indie poptimism,0.58,0.795,4,-5.123,0,0.036,0.00287,0.000202,0.134,0.27,126.013,201735
4DHRbvvQyC3mBa3Y0JNl4n,Make Me Move,Culture Code,58,3nsCHzeqOE9XBotr5UxD7M,Make Me Move,2016-12-13,Pop EDM,5EgzhnSirHRvu1AqlFLllv,edm,pop edm,0.541,0.65,8,-4.665,0,0.0414,0.211,0.000128,0.1,0.356,95.019,197053
0bVtevEgtDIeRjCJbK3Lmv,Welcome To The Jungle,Guns N' Roses,78,3I9Z1nDCL4E0cP62flcbI5,Appetite For Destruction,1987-01-01,Workday: Rock Classics,37i9dQZF1DX1lwxXvReaux,rock,classic rock,0.446,0.954,8,-8.069,1,0.0764,0.0232,0.395,0.297,0.332,123.45,272027
7alOsNr36sJ8CyOEP4aILq,ODIO,J Balvin,72,6ylFfzx32ICw4L1A7YWNLN,OASIS,2019-06-28,Trap Land,37i9dQZF1DXde9tuMHuIsj,rap,trap,0.74,0.698,6,-3.838,0,0.0388,0.215,0.0,0.116,0.529,139.99,270400
12G1TYIfbpvC0mdFFn4Pbg,Dopeman - Remix,N.W.A.,50,0Y7qkJVZ06tS2GUCDptzyW,Straight Outta Compton,1988-08-08,Oldschool Gangsta Rap 👑,0t9TeyXE2mWe70JT3YwSoH,rap,gangster rap,0.819,0.57,7,-9.313,1,0.374,0.00267,0.0,0.0692,0.694,176.241,320172
2cVJwPD5CaTx2kBZyomzGN,En el 2000,Natalia Lafourcade,63,2NHUkx5kUzp2r2laL2fonJ,Natalia Lafourcade,2002-07-05,Latin Pop antiguo,4BmnnqWEQAamNoVjtjrQJP,latin,latin pop,0.546,0.678,7,-7.733,1,0.0819,0.474,0.0,0.353,0.825,95.027,215000
6l4wMAXzI8RxIysQMYZY0w,How I Could Just Kill a Man,Cypress Hill,59,4tQSV1ZGpwlo3dBiTRuKvM,Cypress Hill,1991-08-13,GTA San Andreas Radio Los Santos,6m0BqpJfSP2m5xCOFjDRHw,rap,gangster rap,0.769,0.675,6,-13.326,1,0.0724,0.000722,0.000149,0.0904,0.803,101.884,252240
2mR5kqpXgOndUkU58lXpJW,Kumbayeo,Salomón Beda,40,1DrwaqSy2xFgp40GW9eS6q,Kumbayeo,2019-11-08,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.844,0.398,9,-10.146,1,0.0553,0.19,0.000268,0.107,0.809,116.058,214000
2H4PYDafEuMvHqbkErc0vE,Come First,Terror Jr,37,6cf2WQG2oDIuLrI6qZTSFN,Come First,2016-08-12,EDM/POP,6gHk5RFrnALbDNJdaXKivi,edm,pop edm,0.893,0.199,7,-11.758,0,0.239,0.124,0.00037,0.0865,0.339,95.065,171789
06cX5CpHPVUYnEJ2UupXXp,Popeye,MC Igu,52,2ZyK4xPClasnWzAtQWGGrF,Popeye,2019-06-05,Trap Ouro,37i9dQZF1DWYBXtbGSCurj,rap,trap,0.869,0.427,1,-9.774,0,0.178,0.635,0.0,0.0983,0.515,139.978,219906
276zciJ7Fg7Jk6Ta6QuLkp,Come Down,Anderson .Paak,66,4VFG1DOuTeDMBjBLZT7hCK,Malibu,2016-01-15,NEO-soul,3q3M4VCymcMoxJ3Tl7mRqN,r&b,neo soul,0.841,0.898,8,-7.135,1,0.104,0.271,0.0151,0.304,0.931,98.401,169727
3BBVKzYSV7iuWutG3saanI,The Whole World,OutKast,8,3zl0RrxQ12lge8qcm6PbE6,"Big Boi & Dre Present, Outkast",2001-10-04,Southern Hip Hop,3R5c1OfJY7Rzl3p28pzGtL,rap,southern hip hop,0.814,0.85,2,-6.112,1,0.394,0.0943,0.0,0.0277,0.717,184.587,295360
2PdIo7ewQPuAsP99LVg9uy,Wrong Way,Sublime,64,14eK347GdWO4mBBx78tsut,Sublime,1996-07-30,Permanent Wave,2ExyzXAbukW7I8bDqdGvPB,rock,permanent wave,0.69,0.681,9,-5.653,1,0.0379,0.0623,0.0,0.137,0.911,75.034,136147
33zmZuUrpdbwgXL0U8ylIl,Hit 'Em Up - Single Version (Explicit),2Pac,2,4N35JBVRFMrHiOz76vy9vv,2Pac Greatest Hits (Explicit Version),1998-11-24,Oldschool Gangsta Rap 👑,0t9TeyXE2mWe70JT3YwSoH,rap,gangster rap,0.923,0.85,7,-4.026,1,0.248,0.0468,0.0,0.083,0.61,95.195,312627
7zTTDkkLkJ2iHAqq1daDCr,OUTTA MY MIND,Monsune,65,6WWXMhWEmIM9SaAyZCFvYL,OUTTA MY MIND,2019-08-30,Ultimate Indie Presents... Best Tracks of 2019,37i9dQZF1DWTc5QDlvD7t0,r&b,hip pop,0.689,0.463,2,-8.121,0,0.0365,0.066,0.000152,0.145,0.864,86.998,226006
0OI7AFifLSoGzpb8bdBLLV,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",Machine Gun Kelly,73,3U1X1wd3lX7EteWYhS2hpT,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha) [From Bright: The Album]",2017-11-18,Today's Hits (Clean),7ENISpOJhocpMJVcGb0qcT,r&b,hip pop,0.653,0.718,3,-5.232,0,0.213,0.00413,0.0,0.0537,0.216,82.034,202805
2hl6q70unbviGo3g1R7uFx,Échame La Culpa,Luis Fonsi,69,2Tt0EzXpempSOIHFXVX42v,Échame La Culpa,2017-11-17,Today's Hits (Clean),7ENISpOJhocpMJVcGb0qcT,r&b,hip pop,0.733,0.892,0,-3.641,1,0.0417,0.0376,0.0,0.137,0.675,95.989,173720
1RjU7UhRICmdFPKxCucLgq,Hell on Earth (Front Lines),Mobb Deep,66,6BWf3fxsgSDhES4Cm4oyy5,Hell On Earth (Explicit),1996-11-19,◤ Hip Hop Dance Music – Urban – Trap – Breaking Locking Popping Bopping – WOD – World of Dance,0Hr2h94pKN8QAGVAgD6BsD,rap,southern hip hop,0.875,0.658,0,-3.641,1,0.359,0.275,0.0,0.122,0.661,92.039,274093
4ut5G4rgB1ClpMTMfjoIuy,High On Life (feat. Bonn),Martin Garrix,77,1GUfof1gHsqYjoHFym3aim,High On Life (feat. Bonn),2018-07-29,New House   ‍,54XvQQsViMBwjO1ws2o2wx,edm,electro house,0.414,0.486,6,-6.431,0,0.0311,0.0129,0.0,0.111,0.368,128.038,230762
5PHMByfnN7hGWSnZsUoomX,Wanna Do My Thing,Matata,34,2k25m9vcKrYhkTcRUYYzQg,Feelin' Funky,1994-01-01,Afro Psychedelica,37i9dQZF1DWVyizF9BJ61m,rock,classic rock,0.705,0.625,7,-11.963,0,0.0639,0.531,7.73e-06,0.348,0.828,97.831,187800
2MLHyLy5z5l5YRp7momlgw,Island In The Sun,Weezer,75,2OBSz5Nlto0Q5CtYPzPY7c,Weezer (Green Album),2001-05-15,The Sound of Permanent Wave,4EYSGTuqe9cVfSVpX4gtGv,rock,permanent wave,0.654,0.81,4,-6.26,0,0.0288,0.00719,0.00251,0.165,0.661,114.623,200307
2PHQr9JMiepZ1GRh4wWxpg,We Appreciate Power - BloodPop® Remix,Grimes,40,3e1ufGpxuRNvBwxCMkkAEd,We Appreciate Power (BloodPop® Remix),2019-01-18,Deep Electronic Music 2020 & Progressive House,5CMvAWTlDPdZnkleiTHyyo,edm,progressive electro house,0.335,0.722,7,-6.316,0,0.0306,0.00764,0.16,0.114,0.04,122.985,370848
6XfSe248nbFmBQJerqaJTq,Can't Fear The Night - FIXL Remix,Momo Soundz,45,1b40rLUDWaqF8Z4t9SKxlO,Can't Fear The Night (FIXL Remix),2019-12-27,Charts 2020 🔥Top 2020🔥Hits 2020🔥Summer 2020🔥Pop 2020🔥Popular Music🔥Clean Pop 2020🔥Sing Alongs,3xMQTDLOIGvj3lWH5e5x6F,r&b,hip pop,0.7,0.779,11,-5.931,0,0.0299,0.248,0.0112,0.157,0.514,127.965,153965
0EM0yABJzbFOvZQkfvuvCy,TOGETHER,KAYTRANADA,58,1dZZh7PvVgce1DDsDPzy8Z,99.9%,2016-05-06,Groovy // Funky // Neo-Soul,0JmBB9HfrzDiZoPVRdv8ns,r&b,neo soul,0.825,0.694,1,-7.604,1,0.177,0.0247,0.0124,0.356,0.809,112.017,197240
6Dg2RJihNlbkLSmtXY3p5f,Warm on a Cold Night,HONNE,59,0aWcnOSntyOxzNCxBksLW6,Warm On A Cold Night (Deluxe),2016-07-13,Indie/Jazz Poptimism,6OaTudLqBEuTyUMPxRNpZc,pop,indie poptimism,0.342,0.609,8,-5.68,1,0.0943,0.185,0.00052,0.0799,0.401,82.989,261595
1EDp2rxkQSznqL2u5H5Z5U,ERROR,KLOUD,53,1ZiQ9fcOc40Fxb0qcJYu5u,ERROR,2019-11-18,Trap Nation,0NCspsyf0OS4BsPgGhkQXM,rap,trap,0.575,0.825,10,-2.096,0,0.064,0.00468,0.00229,0.14,0.107,116.042,243103
1oQwOiKRFTCBUcNKZOICG3,Pig Latin,Havelock,33,1CPeCQOH7tpLQ6CJGTH01v,Pig Latin,2019-03-27,Indie Poptimism,21nxmipQe5xtXoHHPaYfnY,pop,indie poptimism,0.768,0.406,4,-8.578,0,0.0747,0.49,6.68e-06,0.105,0.513,87.984,186642
5gys5nzVQIYhgHIfiOJYva,Take It On the Run,REO Speedwagon,65,0X4ZNTZw7SYgrp5rlBQC3N,Hi Infidelity (30th Anniversary Edition),1980,Classic Rock Drive,37i9dQZF1DXdOEFt9ZX0dh,rock,classic rock,0.371,0.758,7,-5.679,1,0.036,0.0958,0.0,0.116,0.452,77.81,239680
78n4IgM3AXMcbKydAwSJsx,Flashlight,R3HAB,31,4imm9CBE3LzFm93P3Qawcp,Flashlight,2014-04-07,Big Room House | Festival Bangers,5Bx5niVgi3qGQQw06C0RKq,edm,big room,0.712,0.953,5,-3.441,1,0.0477,0.0146,0.373,0.277,0.31,128.03,232507
6DrUHF3EWygcmQ0DIF8KP4,Te Olvidaré,MYA,67,4WTOdIQXRzSV6xCZbfKJna,Te Olvidaré,2019-06-05,Punto Tropical,37i9dQZF1DWZ1FUX6sM67g,latin,tropical,0.669,0.871,7,-3.681,1,0.0671,0.0748,0.0,0.347,0.882,75.014,185415
6cFZ4PLC19taNlpl9pbGMf,Somebody To Love - 2011 Mix,Queen,69,0lmQ6rAGcChLjGXM52Qu3i,A Day At The Races (Deluxe Remastered Version),1976-12-10,Classic Rock Drive,37i9dQZF1DXdOEFt9ZX0dh,rock,classic rock,0.497,0.693,8,-7.024,1,0.0565,0.19,0.0,0.215,0.358,111.539,296493
1CuBioSnK1CMLeKDmNpoix,Rasputin - Radio Edit,Hard Rock Sofa,0,4AVZ53s6eDK8dn00x4gaNE,House Summerlove 2013,2013-05-31,Fitness Workout Electro | House | Dance | Progressive House,6KnQDwp0syvhfHOR4lWP7x,edm,progressive electro house,0.531,0.973,5,-1.87,1,0.0399,0.0346,0.709,0.203,0.13,127.98,170507
6vRCKJDtnrJEcyyzIMa0w0,Never Go Back - Robin Schulz Remix,Dennis Lloyd,70,4GxEU2Ff0UjkBPJRguxz5Q,Never Go Back (Remixes),2019-06-07,Tropical House 🏝 2020 Hits,2SRbIs0eBQwHeTP7kErjwo,latin,tropical,0.655,0.713,9,-6.293,0,0.0501,0.338,0.0,0.0971,0.61,94.05,184653
5A1FmxbYVRZKy4nc16MAue,Sex on Fire,Kings of Leon,64,3DxR2xJJfAGJlbArx7wAgm,Only By The Night,2008-09-23,keg party jukebox,4PjiT7SWnUsTTTvKOuR76f,rock,permanent wave,0.542,0.905,9,-5.653,1,0.054,0.00172,0.0104,0.136,0.374,153.398,203347
7yJj4umZ3DgeLU3LiU5TN3,La Llamada,Cartel De Santa,46,01UJJt3Aregqk8jZMDPB5x,Vol. II,2004-07-28,Mexican Gangsta Rap,28Ke4pXWqF2A5b2GfQ1pQt,rap,gangster rap,0.864,0.744,2,-7.185,1,0.121,0.0225,0.385,0.164,0.269,94.98,211787
1i5oEx2vFczQ2sCY3c6Kn5,Love Hurts,Nazareth,58,5Zwyrn62m3Pyc0nvRa9CHF,Hair Of The Dog,1975-01-01,The Sound of Album Rock,3yj9YnQGTdnFuKbDyXGDi6,rock,album rock,0.485,0.328,7,-11.853,1,0.0254,0.00596,0.0032,0.325,0.138,79.766,233133
4Y1YbajyBpcXbccEetJp5L,I Don't Need You,Yady,27,0jkzJbYsh9K9AHToeh1xn1,I Don't Need You,2019-03-27,Neo-Soul,1eqVgsNjaX6mxDPoefhocT,r&b,neo soul,0.794,0.525,1,-6.582,1,0.161,0.198,3.68e-06,0.124,0.265,160.119,196320
